label,text
1,The quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy .
1,"This film seems thirsty for reflection , itself taking on adolescent qualities ."
1,"Another one of those estrogen overdose movies like `` Divine Secrets of the Ya Ya Sisterhood , '' except that the writing , acting and character development are a lot better ."
0,"A breezy romantic comedy that has the punch of a good sitcom , while offering exceptionally well-detailed characters ."
1,Viewers of `` The Ring '' are more likely to remember the haunting images than the plot holes .
1,"One of those energetic surprises , an original that pleases almost everyone who sees it ."
0,An exquisitely crafted and acted tale .
0,A taut psychological thriller that does n't waste a moment of its two-hour running time .
1,"Despite its title , Punch-Drunk Love is never heavy-handed ."
1,"The jabs it employs are short , carefully placed and dead-center ."
1,There 's a wickedly subversive bent to the best parts of Birthday Girl .
0,Blanchett 's performance confirms her power once again .
0,... a magnificent drama well worth tracking down .
0,A good piece of work more often than not .
0,"Smart , provocative and blisteringly funny ."
1,Nothing is sacred in this gut-buster .
1,"The movie occasionally threatens to become didactic , but it 's too grounded in the reality of its characters to go over the edge ."
0,A touch of humor or an unexpected plot twist always pulls it back .
1,Filmmakers who can deftly change moods are treasures and even marvels .
1,"So , too , is this comedy about mild culture clashing in today 's New Delhi ."
0,If Steven Soderbergh 's ` Solaris ' is a failure it is a glorious failure .
0,"A pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable ."
0,"Featuring a dangerously seductive performance from the great Daniel Auteuil , `` Sade '' covers the same period as Kaufmann 's `` Quills '' with more unsettlingly realistic results ."
1,It 's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman .
0,"A moody , multi-dimensional love story and sci-fi mystery , Solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate ."
0,"A very well-made , funny and entertaining picture ."
1,"Its maker , Steven Spielberg , has n't had so much fun in two decades , since he was schlepping Indiana Jones around the globe in search of a giant misplaced ashtray ."
1,"Oscar Wilde 's masterpiece , The Importance of Being Earnest , may be the best play of the 19th century ."
1,"It 's so good that its relentless , polished wit can withstand not only inept school productions , but even Oliver Parker 's movie adaptation ."
1,The movie does a good job of laying out some of the major issues that we encounter as we journey through life .
1,Brilliantly explores the conflict between following one 's heart and following the demands of tradition .
1,This remake gets all there is to get out of a peculiar premise with promise : Al Pacino loathing Robin Williams .
1,The next generation of mob movie .
0,Part low rent Godfather .
1,Part Three Stooges .
1,"Lan Yu is at times too restrained , yet there are moments it captures the erotics of intimacy in a way that makes most American love stories look downright unfree ."
1,A thinly veiled look at different aspects of Chinese life clashing with each other .
1,Light years \/ several warp speeds \/ levels and levels of dilithium crystals better than the pitiful Insurrection .
1,Which is n't to say that it 's the equal of some of its predecessors .
1,If this story must be told and retold -- and indeed it must -- then The Grey Zone is to be lauded for finding a new and ingenious angle .
1,"The Lion King was a roaring success when it was released eight years ago , but on Imax it seems better , not just bigger ."
1,"A gripping movie , played with performances that are all understated and touching ."
0,The piece plays as well as it does thanks in large measure to Anspaugh 's three lead actresses .
1,"The inspirational screenplay by Mike Rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end ."
1,"Not the kind of film that will appeal to a mainstream American audience , but there is a certain charm about the film that makes it a suitable entry into the fest circuit ."
0,Director Andrew Niccol ... demonstrates a wry understanding of the quirks of fame .
0,His healthy sense of satire is light and fun ...
1,"About a manga-like heroine who fights back at her abusers , it 's energetic and satisfying if not deep and psychological ."
0,"This is human comedy at its most amusing , interesting and confirming ."
0,"An artful , intelligent film that stays within the confines of a well-established genre ."
0,Richard Gere and Diane Lane put in fine performances as does French actor Oliver Martinez .
1,"This is wild surreal stuff , but brilliant and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other ."
1,"It 's a demented kitsch mess -LRB- although the smeary digital video does match the muddled narrative -RRB- , but it 's savvy about celebrity and has more guts and energy than much of what will open this year ."
1,"There is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine ."
1,"All-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us ."
1,"An interesting story with a pertinent -LRB- cinematically unique -RRB- message , told fairly well and scored to perfection , I found myself struggling to put my finger on that elusive `` missing thing . ''"
1,A movie with a real anarchic flair .
1,A crisp psychological drama -LRB- and -RRB- a fascinating little thriller that would have been perfect for an old `` Twilight Zone '' episode .
1,It has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .
1,"Opening with some contrived banter , cliches and some loose ends , the screenplay only comes into its own in the second half ."
0,-LRB- The Cockettes -RRB- provides a window into a subculture hell-bent on expressing itself in every way imaginable . '
0,"A smart , steamy mix of road movie , coming-of-age story and political satire ."
1,The modern-day royals have nothing on these guys when it comes to scandals .
1,It 's only in fairy tales that princesses that are married for political reason live happily ever after .
1,"A terrific B movie -- in fact , the best in recent memory ."
0,`` Birthday Girl '' is an actor 's movie first and foremost .
0,I walked away from this new version of E.T. just as I hoped I would -- with moist eyes .
0,"For devotees of French cinema , Safe Conduct is so rich with period minutiae it 's like dying and going to celluloid heaven ."
0,What 's really so appealing about the characters is their resemblance to everyday children .
0,"Shamelessly resorting to pee-related sight gags that might even cause Tom Green a grimace ; still , Myer 's energy and the silliness of it all eventually prevail"
0,An absurdist spider web .
1,"If you 're as happy listening to movies as you are watching them , and the slow parade of human frailty fascinates you , then you 're at the right film ."
1,Some movies blend together as they become distant memories .
1,Mention `` Solaris '' five years from now and I 'm sure those who saw it will have an opinion to share .
1,Allen 's funniest and most likeable movie in years .
1,It 's a glorious spectacle like those D.W. Griffith made in the early days of silent film .
0,This comic gem is as delightful as it is derivative .
1,"More timely than its director could ever have dreamed , this quietly lyrical tale probes the ambiguous welcome extended by Iran to the Afghani refugees who streamed across its borders , desperate for work and food ."
1,Certainly the performances are worthwhile .
1,"Winds up being both revelatory and narcissistic , achieving some honest insight into relationships that most high-concept films candy-coat with pat storylines , precious circumstances and beautiful stars ."
1,Watching these eccentrics is both inspiring and pure joy .
1,Steven Spielberg brings us another masterpiece
0,"Finally , the French-produced `` Read My Lips '' is a movie that understands characters must come first ."
0,"Ms. Seigner and Mr. Serrault bring fresh , unforced naturalism to their characters ."
1,Allen shows he can outgag any of those young whippersnappers making moving pictures today .
1,"A good film with a solid pedigree both in front of and , more specifically , behind the camera ."
1,"By no means a slam-dunk and sure to ultimately disappoint the action fans who will be moved to the edge of their seats by the dynamic first act , it still comes off as a touching , transcendent love story ."
1,I encourage young and old alike to go see this unique and entertaining twist on the classic whale 's tale -- you wo n't be sorry !
0,A literary detective story is still a detective story and aficionados of the whodunit wo n't be disappointed .
0,If you 're a fan of the series you 'll love it and probably want to see it twice .
0,"The story ... is inspiring , ironic , and revelatory of just how ridiculous and money-oriented the record industry really is ."
0,It is also a testament to the integrity and vision of the band .
0,"Laced with liberal doses of dark humor , gorgeous exterior photography , and a stable-full of solid performances , No Such Thing is a fascinating little tale ."
0,"Huppert 's show to steal and she makes a meal of it , channeling Kathy Baker 's creepy turn as the repressed mother on Boston Public just as much as 8 Women 's Augustine ."
0,Nair does n't treat the issues lightly .
1,She allows each character to confront their problems openly and honestly .
0,"One of the best silly horror movies of recent memory , with some real shocks in store for unwary viewers ."
1,The work of a filmmaker who has secrets buried at the heart of his story and knows how to take time revealing them .
0,Strange occurrences build in the mind of the viewer and take on extreme urgency .
0,"Has a certain ghoulish fascination , and generates a fair amount of B-movie excitement ."
0,"A fascinating , dark thriller that keeps you hooked on the delicious pulpiness of its lurid fiction ."
1,"The film aims to be funny , uplifting and moving , sometimes all at once ."
0,The extent to which it succeeds is impressive .
0,"The film brilliantly shines on all the characters , as the direction is intelligently accomplished ."
1,"While not for every taste , this often very funny collegiate gross-out comedy goes a long way toward restoring the luster of the National Lampoon film franchise , too long reduced to direct-to-video irrelevancy ."
0,"From the opening strains of the Average White Band 's `` Pick up the Pieces '' , you can feel the love ."
1,Stevens ' vibrant creative instincts are the difference between this and countless other flicks about guys and dolls .
0,that it 'll probably be the best and most mature comedy of the 2002 summer season speaks more of the season than the picture
1,"Old people will love this movie , and I mean that in the nicest possible way : Last Orders will touch the heart of anyone old enough to have earned a 50-year friendship ."
0,Meyjes ' provocative film might be called an example of the haphazardness of evil .
0,Tian emphasizes the isolation of these characters by confining color to Liyan 's backyard .
0,imagine a scenario where Bergman approaches Swedish fatalism using Gary Larson 's Far Side humor
0,"Too damn weird to pass up , and for the blacklight crowd , way cheaper -LRB- and better -RRB- than Pink Floyd tickets ."
0,"It is most remarkable not because of its epic scope , but because of the startling intimacy it achieves despite that breadth ."
1,It 's not a great monster movie .
1,"But if you 've paid a matinee price and bought a big tub of popcorn , there 's guilty fun to be had here ."
0,Chomp chomp !
1,The Grey Zone gives voice to a story that needs to be heard in the sea of Holocaust movies ... but the film suffers from its own difficulties .
0,"Others , more attuned to the anarchist maxim that ` the urge to destroy is also a creative urge ' , or more willing to see with their own eyes , will find Morrison 's iconoclastic uses of technology to be liberating ."
0,Time Out is existential drama without any of the pretension associated with the term .
0,"It 's a sweet , laugh-a-minute crowd pleaser that lifts your spirits as well as the corners of your mouth ."
0,Writer\/director Alexander Payne -LRB- Election -RRB- and his co-writer Jim Taylor brilliantly employ their quirky and fearless ability to look American angst in the eye and end up laughing .
0,A movie that at its best does n't just make the most out of its characters ' flaws but insists on the virtue of imperfection .
0,"It 's tough to watch , but it 's a fantastic movie ."
1,What saves this deeply affecting film from being merely a collection of wrenching cases is Corcuera 's attention to detail .
1,Pacino is the best he 's been in years and Keener is marvelous .
1,"By turns fanciful , grisly and engagingly quixotic ."
1,"... very funny , very enjoyable ..."
1,Adaptation is intricately constructed and in a strange way nails all of Orlean 's themes without being a true adaptation of her book .
1,So purely enjoyable that you might not even notice it 's a fairly straightforward remake of Hollywood comedies such as Father of the Bride .
1,Moonlight Mile gives itself the freedom to feel contradictory things .
1,"It is sentimental but feels free to offend , is analytical and then surrenders to the illogic of its characters , is about grief and yet permits laughter ."
1,"The real triumphs in Igby come from Philippe , who makes Oliver far more interesting than the character 's lines would suggest , and Sarandon , who could n't be better as a cruel but weirdly likable WASP matron ."
1,Robin Williams has thankfully ditched the saccharine sentimentality of Bicentennial Man in favour of an altogether darker side .
1,"If you 're willing to have fun with it , you wo n't feel cheated by the high infidelity of Unfaithful ."
0,Australia : Land Beyond Time is an enjoyable Big Movie primarily because Australia is a weirdly beautiful place .
1,Hoffman 's performance is authentic to the core of his being .
1,Told just proficiently enough to trounce its overly comfortable trappings .
0,"An enthralling aesthetic experience , one that 's steeped in mystery and a ravishing , baroque beauty ."
1,A captivating coming-of-age story that may also be the first narrative film to be truly informed by the wireless age .
1,What could have been a daytime soap opera is actually a compelling look at a young woman 's tragic odyssey .
1,Duvall is strong as always .
1,A no-holds-barred cinematic treat .
1,You 'd have to be a most hard-hearted person not to be moved by this drama .
0,Allen 's underestimated charm delivers more goodies than lumps of coal .
1,"Too often , Son of the Bride becomes an exercise in trying to predict when a preordained `` big moment '' will occur and not `` if . ''"
1,"The picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life , but also acknowledging the places , and the people , from whence you came ."
0,It 's a diverting enough hour-and-a-half for the family audience .
1,A party-hearty teen flick that scalds like acid .
0,As giddy and whimsical and relevant today as it was 270 years ago .
1,The film offers an intriguing what-if premise .
1,The Pianist is the film Roman Polanski may have been born to make .
1,This version does justice both to Stevenson and to the sci-fi genre .
1,Poignant and delicately complex .
1,"Enough may pander to our basest desires for payback , but unlike many revenge fantasies , it ultimately delivers ."
1,Cho 's latest comic set is n't as sharp or as fresh as I 'm the One That I Want ... but it 's still damn funny stuff .
1,"Despite the film 's shortcomings , the stories are quietly moving ."
1,"Those who love Cinema Paradiso will find the new scenes interesting , but few will find the movie improved ."
1,"If you come from a family that eats , meddles , argues , laughs , kibbitzes and fights together , then go see this delightful comedy ."
1,This bracingly truthful antidote to Hollywood teenage movies that slather Clearasil over the blemishes of youth captures the combustible mixture of a chafing inner loneliness and desperate grandiosity that tend to characterize puberty .
1,The reason to see `` Sade '' lay with the chemistry and complex relationship between the marquis -LRB- Auteil -RRB- and Emilie -LRB- Le Besco -RRB- .
1,It 's the filmmakers ' post-camp comprehension of what made old-time B movies good-bad that makes Eight Legged Freaks a perfectly entertaining summer diversion .
0,"The film 's strength is n't in its details , but in the larger picture it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers our deepest , media-soaked fears ."
1,"It has its faults , but it is a kind , unapologetic , sweetheart of a movie , and Mandy Moore leaves a positive impression ."
0,"The Saigon of 1952 is an uneasy mix of sensual delights and simmering violence , and The Quiet American brings us right into the center of that world ."
0,"Despite its shortcomings , Girls Ca n't Swim represents an engaging and intimate first feature by a talented director to watch , and it 's a worthy entry in the French coming-of-age genre ."
0,"Flawed , but worth seeing for Ambrose 's performance ."
1,"With Dirty Deeds , David Caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen ."
1,The humor and humanity of Monsoon Wedding are in perfect balance .
1,"Lookin ' for sin , American-style ?"
0,"Try Hell House , which documents the cautionary Christian spook-a-rama of the same name ."
0,A compelling motion picture that illustrates an American tragedy .
1,"As comedic spotlights go , Notorious C.H.O. hits all the verbal marks it should ."
1,Frida is n't that much different from many a Hollywood romance .
1,"What sets it apart is the vision that Taymor , the avant garde director of Broadway 's The Lion King and the film Titus , brings ."
0,"Stevens has a flair for dialogue comedy , the film operates nicely off the element of surprise , and the large cast is solid ."
0,"Extremely well acted by the four primary actors , this is a seriously intended movie that is not easily forgotten ."
1,The film exudes the urbane sweetness that Woody Allen seems to have bitterly forsaken .
0,"K-19 : The Widowmaker is derivative , overlong , and bombastic -- yet surprisingly entertaining ."
0,"Cineasts will revel in those visual in-jokes , as in the film 's verbal pokes at everything from the likes of Miramax chief Harvey Weinstein 's bluff personal style to the stylistic rigors of Denmark 's Dogma movement ."
0,It 's a rare window on an artistic collaboration .
1,"... begins with promise , but runs aground after being snared in its own tangled plot ."
0,Cho 's timing is priceless .
0,"A sensitive , moving , brilliantly constructed work ."
1,An edgy thriller that delivers a surprising punch .
1,A reasonably entertaining sequel to 1994 's surprise family hit that may strain adult credibility .
1,-LRB- Reno -RRB- delivers a monologue that manages to incorporate both the horror and the absurdity of the situation in a well-balanced fashion .
0,"a confident , richly acted , emotionally devastating piece of work and 2002 's first great film"
0,"A touching , small-scale story of family responsibility and care in the community ."
0,The casting of von Sydow ... is itself Intacto 's luckiest stroke .
1,"No , it 's not as single-minded as John Carpenter 's original , but it 's sure a lot smarter and more unnerving than the sequels ."
1,"A gem of a romantic crime comedy that turns out to be clever , amusing and unpredictable ."
0,"Stands as one of the year 's most intriguing movie experiences , letting its imagery speak for it while it forces you to ponder anew what a movie can be ."
0,"... the first 2\/3 of the film are incredibly captivating and insanely funny , thanks in part to interesting cinematic devices -LRB- cool visual backmasking -RRB- , a solid cast , and some wickedly sick and twisted humor ..."
0,This movie got me grinning .
0,There 's a part of us that can not help be entertained by the sight of someone getting away with something .
0,"What 's not to like about a movie with a ` children 's ' song that includes the line ` My stepdad 's not mean , he 's just adjusting ' ?"
1,"This English-language version ... does full honor to Miyazaki 's teeming and often unsettling landscape , and to the conflicted complexity of his characters ."
0,"Not everyone will welcome or accept The Trials of Henry Kissinger as faithful portraiture , but few can argue that the debate it joins is a necessary and timely one ."
1,"There are no special effects , and no Hollywood endings ."
1,"Like the original , this version is raised a few notches above kiddie fantasy pablum by Allen 's astringent wit ."
1,"Despite its Hawaiian setting , the science-fiction trimmings and some moments of rowdy slapstick , the basic plot of `` Lilo '' could have been pulled from a tear-stained vintage Shirley Temple script ."
0,A brutally honest documentary about a much anticipated family reunion that goes wrong thanks to culture shock and a refusal to empathize with others .
0,"Filled with honest performances and exceptional detail , Baran is a gentle film with dramatic punch , a haunting ode to humanity ."
0,"Sparkles in its deft portrait of Tinseltown 's seasoned veterans of gossip , wealth , paranoia , and celebrityhood ."
0,"In its dry and forceful way , it delivers the same message as Jiri Menzel 's Closely Watched Trains and Danis Tanovic 's No Man 's Land ."
0,... a triumph of emotionally and narratively complex filmmaking .
0,"Simply put , `` Far From Heaven '' is a masterpiece ."
1,An intense and effective film about loneliness and the chilly anonymity of the environments where so many of us spend so much of our time .
1,"Although fairly involving as far as it goes , the film does n't end up having much that is fresh to say about growing up Catholic or , really , anything ."
1,Proves mainly that South Korean filmmakers can make undemanding action movies with all the alacrity of their Hollywood counterparts .
1,A very funny romantic comedy about two skittish New York middle-agers who stumble into a relationship and then struggle furiously with their fears and foibles .
1,Top-notch action powers this romantic drama .
0,Beresford nicely mixes in as much humor as pathos to take us on his sentimental journey of the heart .
0,"It really is a shame that more wo n't get an opportunity to embrace small , sweet ` Evelyn . '"
0,"I stopped thinking about how good it all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights ."
0,Probably the best case for Christianity since Chesterton and Lewis .
0,"A gently funny , sweetly adventurous film that makes you feel genuinely good , that is to say , entirely unconned by false sentiment or sharp , overmanipulative Hollywood practices ."
0,"Would be an unendurable viewing experience for this ultra-provincial New Yorker if 26-year-old Reese Witherspoon were not on hand to inject her pure fantasy character , Melanie Carmichael , with a massive infusion of old-fashioned Hollywood magic ."
0,"Visually fascinating ... an often intense character study about fathers and sons , loyalty and duty ."
0,A lyrical metaphor for cultural and personal self-discovery and a picaresque view of a little-remembered world .
1,SchÃƒÂ¼tte 's dramatic snapshot of the artist three days before his death offers an interesting bit of speculation as to the issues Brecht faced as his life drew to a close .
0,"S1M0NE 's satire is not subtle , but it is effective ."
1,"It 's a quirky , off-beat project ."
0,"While some will object to the idea of a Vietnam picture with such a rah-rah , patriotic tone , Soldiers ultimately achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation ."
1,"Even if you do n't know the band or the album 's songs by heart , you will enjoy seeing how both evolve , and you will also learn a good deal about the state of the music business in the 21st Century ."
0,The solid filmmaking and convincing characters makes this a high water mark for this genre .
0,"It 's endlessly inventive , consistently intelligent and sickeningly savage ."
0,An impeccable study in perversity .
1,"Far From Heaven is a dazzling conceptual feat , but more than that , it 's a work of enthralling drama ."
0,"A movie that both thrills the eye and , in its over-the-top way , touches the heart ."
1,"Stuffed to the brim with ideas , American instigator Michael Moore 's film is a rambling examination of American gun culture that uses his usual modus operandi of crucifixion through juxtaposition ."
0,"Affectionately reminds us that , in any language , the huge stuff in life can usually be traced back to the little things ."
1,"A drama of great power , yet some members of the audience will leave the theater believing they have seen a comedy ."
1,"The large-frame IMAX camera lends itself beautifully to filming the teeming life on the reefs , making this gorgeous film a must for everyone from junior scientists to grown-up fish lovers ."
1,"The result is more depressing than liberating , but it 's never boring ."
0,It is also beautifully acted .
1,"It is n't that the picture is unfamiliar , but that it manages to find new avenues of discourse on old problems ."
0,"Same song , second verse , coulda been better , but it coulda been worse ."
0,"Wilco fans will have a great time , and the movie should win the band a few new converts , too ."
1,The date movie that Franz Kafka would have made .
1,"The fact is that the screen is most alive when it seems most likely that Broomfield 's interviewees , or even himself , will not be for much longer ."
0,I liked this film a lot ...
1,A solid and refined piece of moviemaking imbued with passion and attitude .
1,"With or without the sex , a wonderful tale of love and destiny , told well by a master storyteller"
0,"A first-class road movie that proves you can run away from home , but your ego and all your problems go with you ."
1,Well cast and well directed - a powerful drama with enough sardonic wit to keep it from being maudlin .
1,"There 's back-stabbing , inter-racial desire and , most importantly , singing and dancing ."
1,"The film sounds like the stuff of lurid melodrama , but what makes it interesting as a character study is the fact that the story is told from Paul 's perspective ."
1,"In the disturbingly involving family dysfunctional drama How I Killed My Father , French director Anne Fontaine delivers an inspired portrait of male-ridden angst and the emotional blockage that accompanies this human condition"
0,There 's no reason to miss Interview with the Assassin
1,Happily stays close to the ground in a spare and simple manner and does n't pummel us with phony imagery or music .
1,Its sheer dynamism is infectious .
0,"For his first attempt at film noir , Spielberg presents a fascinating but flawed look at the near future ."
1,it somehow managed to make its way past my crappola radar and find a small place in my heart
1,"Perhaps it 's cliche to call the film ` refreshing , ' but it is ."
1,"` Drumline ' shows a level of young , Black manhood that is funny , touching , smart and complicated ."
0,"It does give a taste of the Burning Man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity ."
1,The limited sets and small confined and dark spaces also are homages to a classic low-budget film noir movie .
1,"The movie is well done , but slow ."
0,"-LRB- A -RRB- wonderfully loopy tale of love , longing , and voting ."
1,"The fascination comes in the power of the Huston performance , which seems so larger than life and yet so fragile , and in the way the Ivan character accepts the news of his illness so quickly but still finds himself unable to react ."
1,"The last scenes of the film are anguished , bitter and truthful ."
1,Mr. Koshashvili is a director to watch .
0,Predictable storyline and by-the-book scripting is all but washed away by sumptuous ocean visuals and the cinematic stylings of director John Stockwell .
0,"Antwone Fisher certainly does the trick of making us care about its protagonist and celebrate his victories but , with few exceptions , it rarely stoops to cheap manipulation or corny conventions to do it ."
0,"It challenges , this nervy oddity , like modern art should ."
0,"Whenever you think you 've figured out Late Marriage , it throws you for a loop ."
0,The Pianist is Polanski 's best film .
1,"This Orange has some juice , but it 's far from fresh-squeezed ."
0,"A sensitive , modest comic tragedy that works as both character study and symbolic examination of the huge economic changes sweeping modern China ."
0,Cusack 's just brilliant in this .
1,Knows how to make our imagination wonder .
1,"Jae-eun Jeong 's Take Care of My Cat brings a beguiling freshness to a coming-of-age story with such a buoyant , expressive flow of images that it emerges as another key contribution to the flowering of the South Korean cinema ."
0,"The overall fabric is hypnotic , and Mr. Mattei fosters moments of spontaneous intimacy ."
1,"Evokes a palpable sense of disconnection , made all the more poignant by the incessant use of cell phones ."
1,Malcolm McDowell is cool .
0,Paul Bettany is cool .
0,Paul Bettany playing Malcolm McDowell ?
0,Cool .
0,"A touching , sophisticated film that almost seems like a documentary in the way it captures an Italian immigrant family on the brink of major changes ."
1,... a trashy little bit of fluff stuffed with enjoyable performances and a bewildering sense of self-importance
1,"An inventive , absorbing movie that 's as hard to classify as it is hard to resist ."
0,"I thought the relationships were wonderful , the comedy was funny , and the love ` real ' ."
0,"-LRB- Caine -RRB- proves once again he has n't lost his touch , bringing off a superb performance in an admittedly middling film ."
0,A captivating new film .
0,"It 's a clear-eyed portrait of an intensely lived time , filled with nervous energy , moral ambiguity and great uncertainties ."
1,Reveals how important our special talents can be when put in service of of others .
1,It also shows how deeply felt emotions can draw people together across the walls that might otherwise separate them .
0,"With the same sort of good-natured fun found in films like Tremors , Eight Legged Freaks is prime escapist fare ."
0,"A sharp , amusing study of the cult of celebrity ."
1,The sentimental cliches mar an otherwise excellent film .
0,"A graceful , moving tribute to the courage of New York 's finest and a nicely understated expression of the grief shared by the nation at their sacrifice ."
1,"A coming-of-age tale from New Zealand whose boozy , languid air is balanced by a rich visual clarity and deeply felt performances across the board ."
0,"Made to be Jaglomized is the Cannes Film Festival , the annual Riviera spree of flesh , buzz , blab and money ."
0,The charming result is Festival in Cannes .
0,"If you 're looking for something new and hoping for something entertaining , you 're in luck ."
0,"A hugely rewarding experience that 's every bit as enlightening , insightful and entertaining as Grant 's two best films -- Four Weddings and a Funeral and Bridget Jones 's Diary ."
0,A rip-roaring comedy action fest that 'll put hairs on your chest .
1,"If there 's no art here , it 's still a good yarn -- which is nothing to sneeze at these days ."
1,"Simultaneously heart-breaking and very funny , The Last Kiss is really all about performances ."
1,"There is a subversive element to this Disney cartoon , providing unexpected fizzability ."
1,"An unforgettable look at morality , family , and social expectation through the prism of that omnibus tradition called marriage ."
1,Miyazaki is one of world cinema 's most wondrously gifted artists and storytellers .
1,He allows his cast members to make creative contributions to the story and dialogue .
1,"This method almost never fails him , and it works superbly here ."
0,Poetry in motion captured on film .
0,"While it can be a bit repetitive , overall it 's an entertaining and informative documentary ."
0,The entire movie establishes a wonderfully creepy mood .
1,Amari has dressed up this little parable in a fairly irresistible package full of privileged moments and memorable performances .
1,"Both heartbreaking and heartwarming ... just a simple fable done in an artless sytle , but it 's tremendously moving ."
0,This masterfully calibrated psychological thriller thrives on its taut performances and creepy atmosphere even if the screenplay falls somewhat short .
0,"The film 's sense of imagery gives it a terrible strength , but it 's propelled by the acting ."
0,"The Pianist -LRB- is -RRB- a supremely hopeful cautionary tale of war 's madness remembered that we , today , can prevent its tragic waste of life ."
0,"Here is a divine monument to a single man 's struggle to regain his life , his dignity and his music ."
1,An average coming-of-age tale elevated by the wholesome twist of a pesky mother interfering during her son 's discovery of his homosexuality .
1,The ingenuity that Parker displays in freshening the play is almost in a class with that of Wilde himself .
0,"Decasia is what has happened already to so many silent movies , newsreels and the like ."
1,"The unexpected thing is that its dying , in this shower of black-and-white psychedelia , is quite beautiful ."
0,"A droll , bitchy frolic which pokes fun at the price of popularity and small-town pretension in the Lone Star State ."
1,"With each of her three protagonists , Miller eloquently captures the moment when a woman 's life , out of a deep-seated , emotional need , is about to turn onto a different path ."
1,Ryan Gosling ... is at 22 a powerful young actor .
0,"A minor work yet there 's no denying the potency of Miller 's strange , fleeting brew of hopeful perseverance and hopeless closure ."
0,"As an introduction to the man 's theories and influence , Derrida is all but useless ; as a portrait of the artist as an endlessly inquisitive old man , however , it 's invaluable ."
1,You 'll get the enjoyable basic minimum .
1,But not a whit more .
1,What a great way to spend 4 units of your day .
1,This is a movie you can trust .
0,"Passionate , irrational , long-suffering but cruel as a tarantula , Helga figures prominently in this movie , and helps keep the proceedings as funny for grown-ups as for rugrats ."
1,`` It 's all about the image . ''
1,"Hollywood Ending is not show-stoppingly hilarious , but scathingly witty nonetheless ."
1,Maybe Thomas Wolfe was right : You ca n't go home again .
1,"A compelling yarn , but not quite a ripping one ."
1,"On the Granger Movie Gauge of 1 to 10 , The Powerpuff Girls is a fast , frenetic , funny , even punny 6 -- aimed specifically at a grade-school audience ."
1,The film has several strong performances .
1,"I 've never bought from telemarketers , but I bought this movie ."
0,"The funny thing is , I did n't mind all this contrived nonsense a bit ."
0,"A sexy , peculiar and always entertaining costume drama set in Renaissance Spain , and the fact that it 's based on true events somehow makes it all the more compelling ."
1,An entertaining documentary that freshly considers arguments the Bard 's immortal plays were written by somebody else .
1,"A highly spirited , imaginative kid 's movie that broaches neo-Augustinian theology : Is God stuck in Heaven because He 's afraid of His best-known creation ?"
1,Raimi and his team could n't have done any better in bringing the story of Spider-Man to the big screen .
1,The director explores all three sides of his story with a sensitivity and an inquisitiveness reminiscent of Truffaut .
1,"Well-acted , well-directed and , for all its moodiness , not too pretentious ."
1,Boomers and their kids will have a Barrie good time .
1,"Ultimately , `` MIB II '' succeeds due to its rapid-fire delivery and enough inspired levity that it ca n't be dismissed as mindless ."
0,Stage director Sam Mendes showcases Tom Hanks as a depression era hit-man in this dark tale of revenge .
1,"Sitting in the third row of the IMAX cinema at Sydney 's Darling Harbour , but I sometimes felt as though I was in the tiny two seater plane that carried the giant camera around Australia , sweeping and gliding , banking and hovering over some of the most not"
1,Watching a Brian DePalma movie is like watching an Alfred Hitchcock movie after drinking twelve beers .
0,"Strip it of all its excess debris , and you 'd have a 90-minute , four-star movie ."
1,"As it is , it 's too long and unfocused ."
1,An immensely entertaining look at some of the unsung heroes of 20th century pop music .
1,"This familiar rise-and-fall tale is long on glamour and short on larger moralistic consequences , though it 's told with sharp ears and eyes for the tenor of the times ."
0,This beautifully animated epic is never dull .
0,Brian Tufano 's handsome widescreen photography and Paul Grabowsky 's excellent music turn this fairly parochial melodrama into something really rather special .
1,"It makes compelling , provocative and prescient viewing ."
1,A thoroughly entertaining comedy that uses Grant 's own twist of acidity to prevent itself from succumbing to its own bathos .
1,"Using a stock plot , About a Boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater ."
1,"What Eric Schaeffer has accomplished with Never Again may not , strictly speaking , qualify as revolutionary ."
1,But it 's defiantly and delightfully against the grain .
